fips,Total,Construction,Construction_pct,Educational_and_Health,Educational_and_Health_pct,Financial_Activities,Financial_Activities_pct,Information,Information_pct,Leisure_Hospitality,Leisure_Hospitality_pct,Manufacturing,Manufacturing_pct,Natural_Resources,Natural_Resources_pct,Other,Other_pct,Professional_Business_Services,Professional_Business_Services_pct,Public_Administration,Public_Administration_pct,Trade_Transport_Utilities,Trade_Transport_Utilities_pct,Unclassified,Unclassified_pct,Largest
01063,1333,26.0,0.019504876219054765,83.0,0.0622655663915979,32.0,0.024006001500375095,5.0,0.0037509377344336083,241.0,0.18079519879969994,602.0,0.45161290322580644,37.0,0.0277569392348087,21.0,0.015753938484621154,21.0,0.015753938484621154,,,265.0,0.19879969992498125,,,Manufacturing
01065,1802,141.0,0.07824639289678136,307.0,0.17036625971143174,79.0,0.04384017758046615,0.0,0.0,172.0,0.09544950055493896,467.0,0.25915649278579356,221.0,0.12264150943396226,31.0,0.017203107658157604,0.0,0.0,,,345.0,0.19145394006659266,,,Manufacturing
01067,2825,218.0,0.07716814159292035,440.0,0.15575221238938053,114.0,0.04035398230088495,0.0,0.0,204.0,0.07221238938053097,395.0,0.13982300884955753,327.0,0.11575221238938053,0.0,0.0,361.0,0.12778761061946903,,,703.0,0.2488495575221239,,,Trade_Transport_Utilities
01069,40307,1978.0,0.049073361947056346,7915.0,0.19636787654749796,1627.0,0.04036519711216414,446.0,0.011065075545190662,5860.0,0.14538417644577864,4296.0,0.10658198327833875,162.0,0.004019153000719478,1123.0,0.02786116555437021,4076.0,0.101123874265016,,,12824.0,0.3181581363038678,,,Trade_Transport_Utilities
01071,12032,517.0,0.04296875,1028.0,0.08543882978723404,457.0,0.03798204787234043,96.0,0.007978723404255319,1235.0,0.10264295212765957,5023.0,0.41747007978723405,56.0,0.004654255319148936,182.0,0.015126329787234043,407.0,0.033826462765957445,,,3031.0,0.25191156914893614,,,Manufacturing
01073,291515,17224.0,0.059084438193574944,55594.0,0.19070716772721816,26737.0,0.0917174073375298,5612.0,0.019251153456940465,35239.0,0.12088228736085621,23311.0,0.07996501037682452,1932.0,0.006627446272061472,9777.0,0.03353858292026139,47204.0,0.16192648748777935,,,68885.0,0.23630001886695368,,,Trade_Transport_Utilities
01075,2836,67.0,0.02362482369534556,338.0,0.11918194640338504,108.0,0.0380818053596615,14.0,0.004936530324400564,190.0,0.06699576868829338,1248.0,0.4400564174894217,57.0,0.02009873060648801,30.0,0.010578279266572637,258.0,0.09097320169252468,,,526.0,0.1854724964739069,,,Manufacturing
01077,24447,1537.0,0.06287069988137604,5016.0,0.20517854951527795,1371.0,0.05608050067492944,281.0,0.011494252873563218,4491.0,0.18370352190452816,2567.0,0.10500265881294228,173.0,0.007076532907923263,602.0,0.024624698326993086,1930.0,0.07894629197856588,,,6479.0,0.2650222931239007,,,Trade_Transport_Utilities
01079,3651,355.0,0.09723363462065188,662.0,0.18132018625034238,223.0,0.06107915639550808,14.0,0.003834565872363736,544.0,0.14900027389756232,203.0,0.05560120514927417,194.0,0.05313612708846891,105.0,0.02875924404272802,253.0,0.06929608326485895,,,1098.0,0.30073952341824156,,,Trade_Transport_Utilities
01081,44242,2469.0,0.05580669951629673,4539.0,0.10259481940237783,1767.0,0.03993942407666923,482.0,0.010894625016952217,8795.0,0.1987930021246779,6306.0,0.14253424347904706,351.0,0.007933637719813752,1203.0,0.027191356629447133,6446.0,0.14569865738438587,,,11884.0,0.2686135346503323,,,Trade_Transport_Utilities
